,Date,Country_Region,Province_State,Difference,Prep_Flow_Runtime,Latest_Date,Case_Type,Cases,Lat,Long
4806,2/12/2020,China,Inner Mongolia,2,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,60,44.0935,113.9448
4807,2/11/2020,China,Inner Mongolia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,58,44.0935,113.9448
4808,2/10/2020,China,Inner Mongolia,4,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,58,44.0935,113.9448
4809,2/1/2020,China,Inner Mongolia,3,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,23,44.0935,113.9448
4810,1/31/2020,China,Inner Mongolia,1,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,20,44.0935,113.9448
4811,1/30/2020,China,Inner Mongolia,3,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,19,44.0935,113.9448
4812,1/29/2020,China,Inner Mongolia,1,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,16,44.0935,113.9448
4813,1/28/2020,China,Inner Mongolia,4,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,15,44.0935,113.9448
4814,1/27/2020,China,Inner Mongolia,4,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,11,44.0935,113.9448
4815,1/26/2020,China,Inner Mongolia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,7,44.0935,113.9448
4816,1/25/2020,China,Inner Mongolia,6,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,7,44.0935,113.9448
4817,1/24/2020,China,Inner Mongolia,1,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1,44.0935,113.9448
4818,1/23/2020,China,Inner Mongolia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,44.0935,113.9448
4819,3/9/2020,China,Hunan,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1018,27.6104,111.7088
4820,3/8/2020,China,Hunan,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1018,27.6104,111.7088
4821,3/7/2020,China,Hunan,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1018,27.6104,111.7088
4822,3/6/2020,China,Hunan,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1018,27.6104,111.7088
4823,3/5/2020,China,Hunan,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1018,27.6104,111.7088
4824,3/4/2020,China,Hunan,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1018,27.6104,111.7088
4825,3/3/2020,China,Hunan,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1018,27.6104,111.7088
4826,3/23/2020,China,Hunan,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1018,27.6104,111.7088
4827,3/22/2020,China,Hunan,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1018,27.6104,111.7088
4828,3/21/2020,China,Hunan,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1018,27.6104,111.7088
4829,3/20/2020,China,Hunan,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1018,27.6104,111.7088
4830,3/2/2020,China,Hunan,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1018,27.6104,111.7088
4831,3/19/2020,China,Hunan,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1018,27.6104,111.7088
4832,3/18/2020,China,Hunan,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1018,27.6104,111.7088
4833,3/17/2020,China,Hunan,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1018,27.6104,111.7088
4834,3/16/2020,China,Hunan,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1018,27.6104,111.7088
4835,3/15/2020,China,Hunan,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1018,27.6104,111.7088
4836,3/14/2020,China,Hunan,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1018,27.6104,111.7088
4837,3/13/2020,China,Hunan,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1018,27.6104,111.7088
4838,3/12/2020,China,Hunan,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1018,27.6104,111.7088
4839,3/11/2020,China,Hunan,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1018,27.6104,111.7088
4840,3/10/2020,China,Hunan,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1018,27.6104,111.7088
4841,3/1/2020,China,Hunan,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1018,27.6104,111.7088
4842,2/9/2020,China,Hunan,35,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,838,27.6104,111.7088
4843,2/8/2020,China,Hunan,31,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,803,27.6104,111.7088
4844,2/7/2020,China,Hunan,61,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,772,27.6104,111.7088
4845,2/6/2020,China,Hunan,50,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,711,27.6104,111.7088
4846,2/5/2020,China,Hunan,68,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,661,27.6104,111.7088
4847,2/4/2020,China,Hunan,72,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,593,27.6104,111.7088
4848,2/3/2020,China,Hunan,58,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,521,27.6104,111.7088
4849,2/29/2020,China,Hunan,1,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1018,27.6104,111.7088
4850,2/28/2020,China,Hunan,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1017,27.6104,111.7088
4851,2/27/2020,China,Hunan,1,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1017,27.6104,111.7088
4852,2/26/2020,China,Hunan,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1016,27.6104,111.7088
4853,2/25/2020,China,Hunan,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1016,27.6104,111.7088
4854,2/24/2020,China,Hunan,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1016,27.6104,111.7088
4855,2/23/2020,China,Hunan,3,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1016,27.6104,111.7088
4856,2/22/2020,China,Hunan,2,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1013,27.6104,111.7088
4857,2/21/2020,China,Hunan,1,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1011,27.6104,111.7088
4858,2/20/2020,China,Hunan,2,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1010,27.6104,111.7088
4859,2/2/2020,China,Hunan,74,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,463,27.6104,111.7088
4860,2/19/2020,China,Hunan,1,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1008,27.6104,111.7088
4861,2/18/2020,China,Hunan,1,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1007,27.6104,111.7088
4862,2/17/2020,China,Hunan,2,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1006,27.6104,111.7088
4863,2/16/2020,China,Hunan,3,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1004,27.6104,111.7088
4864,2/15/2020,China,Hunan,13,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1001,27.6104,111.7088
4865,2/14/2020,China,Hunan,20,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,988,27.6104,111.7088
4866,2/13/2020,China,Hunan,22,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,968,27.6104,111.7088
4867,2/12/2020,China,Hunan,34,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,946,27.6104,111.7088
4868,2/11/2020,China,Hunan,33,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,912,27.6104,111.7088
4869,2/10/2020,China,Hunan,41,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,879,27.6104,111.7088
4870,2/1/2020,China,Hunan,57,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,389,27.6104,111.7088
4871,1/31/2020,China,Hunan,55,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,332,27.6104,111.7088
4872,1/30/2020,China,Hunan,56,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,277,27.6104,111.7088
4873,1/29/2020,China,Hunan,78,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,221,27.6104,111.7088
4874,1/28/2020,China,Hunan,43,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,143,27.6104,111.7088
4875,1/27/2020,China,Hunan,31,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,100,27.6104,111.7088
4876,1/26/2020,China,Hunan,26,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,69,27.6104,111.7088
4877,1/25/2020,China,Hunan,19,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,43,27.6104,111.7088
4878,1/24/2020,China,Hunan,15,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,24,27.6104,111.7088
4879,1/23/2020,China,Hunan,5,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,9,27.6104,111.7088
4880,3/9/2020,China,Hubei,36,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,67743,30.9756,112.2707
4881,3/8/2020,China,Hubei,41,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,67707,30.9756,112.2707
4882,3/7/2020,China,Hubei,74,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,67666,30.9756,112.2707
4883,3/6/2020,China,Hubei,126,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,67592,30.9756,112.2707
4884,3/5/2020,China,Hubei,134,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,67466,30.9756,112.2707
4885,3/4/2020,China,Hubei,115,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,67332,30.9756,112.2707
4886,3/3/2020,China,Hubei,114,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,67217,30.9756,112.2707
4887,3/23/2020,China,Hubei,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,67800,30.9756,112.2707
4888,3/22/2020,China,Hubei,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,67800,30.9756,112.2707
4889,3/21/2020,China,Hubei,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,67800,30.9756,112.2707
4890,3/20/2020,China,Hubei,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,67800,30.9756,112.2707
4891,3/2/2020,China,Hubei,196,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,67103,30.9756,112.2707
4892,3/19/2020,China,Hubei,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,67800,30.9756,112.2707
4893,3/18/2020,China,Hubei,1,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,67800,30.9756,112.2707
4894,3/17/2020,China,Hubei,1,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,67799,30.9756,112.2707
4895,3/16/2020,China,Hubei,4,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,67798,30.9756,112.2707
4896,3/15/2020,China,Hubei,4,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,67794,30.9756,112.2707
4897,3/14/2020,China,Hubei,4,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,67790,30.9756,112.2707
4898,3/13/2020,China,Hubei,5,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,67786,30.9756,112.2707
4899,3/12/2020,China,Hubei,8,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,67781,30.9756,112.2707
4900,3/11/2020,China,Hubei,13,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,67773,30.9756,112.2707
4901,3/10/2020,China,Hubei,17,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,67760,30.9756,112.2707
4902,3/1/2020,China,Hubei,570,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,66907,30.9756,112.2707
4903,2/9/2020,China,Hubei,2531,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,29631,30.9756,112.2707
4904,2/8/2020,China,Hubei,2147,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,27100,30.9756,112.2707
4905,2/7/2020,China,Hubei,2841,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,24953,30.9756,112.2707
4906,2/6/2020,China,Hubei,2447,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,22112,30.9756,112.2707
4907,2/5/2020,China,Hubei,2987,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,19665,30.9756,112.2707
4908,2/4/2020,China,Hubei,3156,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,16678,30.9756,112.2707
4909,2/3/2020,China,Hubei,2345,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,13522,30.9756,112.2707
4910,2/29/2020,China,Hubei,423,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,66337,30.9756,112.2707
4911,2/28/2020,China,Hubei,318,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,65914,30.9756,112.2707
4912,2/27/2020,China,Hubei,409,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,65596,30.9756,112.2707
4913,2/26/2020,China,Hubei,401,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,65187,30.9756,112.2707
4914,2/25/2020,China,Hubei,499,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,64786,30.9756,112.2707
4915,2/24/2020,China,Hubei,203,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,64287,30.9756,112.2707
4916,2/23/2020,China,Hubei,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,64084,30.9756,112.2707
4917,2/22/2020,China,Hubei,1422,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,64084,30.9756,112.2707
4918,2/21/2020,China,Hubei,220,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,62662,30.9756,112.2707
4919,2/20/2020,China,Hubei,411,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,62442,30.9756,112.2707
4920,2/2/2020,China,Hubei,4024,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,11177,30.9756,112.2707
4921,2/19/2020,China,Hubei,349,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,62031,30.9756,112.2707
4922,2/18/2020,China,Hubei,1693,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,61682,30.9756,112.2707
4923,2/17/2020,China,Hubei,1807,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,59989,30.9756,112.2707
4924,2/16/2020,China,Hubei,1933,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,58182,30.9756,112.2707
4925,2/15/2020,China,Hubei,1843,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,56249,30.9756,112.2707
4926,2/14/2020,China,Hubei,6200,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,54406,30.9756,112.2707
4927,2/13/2020,China,Hubei,14840,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,48206,30.9756,112.2707
4928,2/12/2020,China,Hubei,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,33366,30.9756,112.2707
4929,2/11/2020,China,Hubei,1638,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,33366,30.9756,112.2707
4930,2/10/2020,China,Hubei,2097,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,31728,30.9756,112.2707
4931,2/1/2020,China,Hubei,1347,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,7153,30.9756,112.2707
4932,1/31/2020,China,Hubei,903,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,5806,30.9756,112.2707
4933,1/30/2020,China,Hubei,1349,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,4903,30.9756,112.2707
4934,1/29/2020,China,Hubei,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,3554,30.9756,112.2707
4935,1/28/2020,China,Hubei,2131,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,3554,30.9756,112.2707
4936,1/27/2020,China,Hubei,365,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1423,30.9756,112.2707
4937,1/26/2020,China,Hubei,297,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1058,30.9756,112.2707
4938,1/25/2020,China,Hubei,212,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,761,30.9756,112.2707
4939,1/24/2020,China,Hubei,105,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,549,30.9756,112.2707
4940,1/23/2020,China,Hubei,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,444,30.9756,112.2707
4941,3/9/2020,China,Hong Kong,1,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,115,22.3,114.2
4942,3/8/2020,China,Hong Kong,6,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,114,22.3,114.2
4943,3/7/2020,China,Hong Kong,1,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,108,22.3,114.2
4944,3/6/2020,China,Hong Kong,2,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,107,22.3,114.2
4945,3/5/2020,China,Hong Kong,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,105,22.3,114.2
4946,3/4/2020,China,Hong Kong,5,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,105,22.3,114.2
4947,3/3/2020,China,Hong Kong,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,100,22.3,114.2
4948,3/23/2020,China,Hong Kong,39,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,356,22.3,114.2
4949,3/22/2020,China,Hong Kong,44,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,317,22.3,114.2
4950,3/21/2020,China,Hong Kong,17,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,273,22.3,114.2
4951,3/20/2020,China,Hong Kong,48,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,256,22.3,114.2
4952,3/2/2020,China,Hong Kong,4,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,100,22.3,114.2
4953,3/19/2020,China,Hong Kong,27,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,208,22.3,114.2
4954,3/18/2020,China,Hong Kong,19,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,181,22.3,114.2
4955,3/17/2020,China,Hong Kong,7,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,162,22.3,114.2
4956,3/16/2020,China,Hong Kong,10,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,155,22.3,114.2
4957,3/15/2020,China,Hong Kong,5,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,145,22.3,114.2
4958,3/14/2020,China,Hong Kong,6,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,140,22.3,114.2
4959,3/13/2020,China,Hong Kong,5,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,134,22.3,114.2
4960,3/12/2020,China,Hong Kong,3,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,129,22.3,114.2
4961,3/11/2020,China,Hong Kong,6,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,126,22.3,114.2
4962,3/10/2020,China,Hong Kong,5,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,120,22.3,114.2
4963,3/1/2020,China,Hong Kong,1,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,96,22.3,114.2
4964,2/9/2020,China,Hong Kong,3,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,29,22.3,114.2
4965,2/8/2020,China,Hong Kong,1,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,26,22.3,114.2
4966,2/7/2020,China,Hong Kong,1,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,25,22.3,114.2
4967,2/6/2020,China,Hong Kong,3,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,24,22.3,114.2
4968,2/5/2020,China,Hong Kong,4,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,21,22.3,114.2
4969,2/4/2020,China,Hong Kong,2,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,17,22.3,114.2
4970,2/3/2020,China,Hong Kong,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,15,22.3,114.2
4971,2/29/2020,China,Hong Kong,1,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,95,22.3,114.2
4972,2/28/2020,China,Hong Kong,2,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,94,22.3,114.2
4973,2/27/2020,China,Hong Kong,1,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,92,22.3,114.2
4974,2/26/2020,China,Hong Kong,7,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,91,22.3,114.2
4975,2/25/2020,China,Hong Kong,5,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,84,22.3,114.2
4976,2/24/2020,China,Hong Kong,5,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,79,22.3,114.2
4977,2/23/2020,China,Hong Kong,5,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,74,22.3,114.2
4978,2/22/2020,China,Hong Kong,1,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,69,22.3,114.2
4979,2/21/2020,China,Hong Kong,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,68,22.3,114.2
4980,2/20/2020,China,Hong Kong,5,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,68,22.3,114.2
4981,2/2/2020,China,Hong Kong,2,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,15,22.3,114.2
4982,2/19/2020,China,Hong Kong,1,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,63,22.3,114.2
4983,2/18/2020,China,Hong Kong,2,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,62,22.3,114.2
4984,2/17/2020,China,Hong Kong,3,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,60,22.3,114.2
4985,2/16/2020,China,Hong Kong,1,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,57,22.3,114.2
4986,2/15/2020,China,Hong Kong,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,56,22.3,114.2
4987,2/14/2020,China,Hong Kong,3,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,56,22.3,114.2
4988,2/13/2020,China,Hong Kong,3,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,53,22.3,114.2
4989,2/12/2020,China,Hong Kong,1,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,50,22.3,114.2
4990,2/11/2020,China,Hong Kong,11,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,49,22.3,114.2
4991,2/10/2020,China,Hong Kong,9,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,38,22.3,114.2
4992,2/1/2020,China,Hong Kong,1,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,13,22.3,114.2
4993,1/31/2020,China,Hong Kong,2,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,12,22.3,114.2
4994,1/30/2020,China,Hong Kong,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,10,22.3,114.2
4995,1/29/2020,China,Hong Kong,2,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,10,22.3,114.2
4996,1/28/2020,China,Hong Kong,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,8,22.3,114.2
4997,1/27/2020,China,Hong Kong,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,8,22.3,114.2
4998,1/26/2020,China,Hong Kong,3,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,8,22.3,114.2
4999,1/25/2020,China,Hong Kong,3,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,5,22.3,114.2
5000,1/24/2020,China,Hong Kong,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,2,22.3,114.2
5001,1/23/2020,China,Hong Kong,2,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,2,22.3,114.2
5002,3/9/2020,China,Henan,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1272,33.882,113.61399999999999
5003,3/8/2020,China,Henan,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1272,33.882,113.61399999999999
5004,3/7/2020,China,Henan,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1272,33.882,113.61399999999999
5005,3/6/2020,China,Henan,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1272,33.882,113.61399999999999
5006,3/5/2020,China,Henan,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1272,33.882,113.61399999999999
5007,3/4/2020,China,Henan,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1272,33.882,113.61399999999999
5008,3/3/2020,China,Henan,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1272,33.882,113.61399999999999
5009,3/23/2020,China,Henan,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1274,33.882,113.61399999999999
5010,3/22/2020,China,Henan,1,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1274,33.882,113.61399999999999
5011,3/21/2020,China,Henan,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1273,33.882,113.61399999999999
5012,3/20/2020,China,Henan,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1273,33.882,113.61399999999999
5013,3/2/2020,China,Henan,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1272,33.882,113.61399999999999
5014,3/19/2020,China,Henan,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1273,33.882,113.61399999999999
5015,3/18/2020,China,Henan,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1273,33.882,113.61399999999999
5016,3/17/2020,China,Henan,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1273,33.882,113.61399999999999
5017,3/16/2020,China,Henan,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1273,33.882,113.61399999999999
5018,3/15/2020,China,Henan,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1273,33.882,113.61399999999999
5019,3/14/2020,China,Henan,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1273,33.882,113.61399999999999
5020,3/13/2020,China,Henan,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1273,33.882,113.61399999999999
5021,3/12/2020,China,Henan,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1273,33.882,113.61399999999999
5022,3/11/2020,China,Henan,1,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1273,33.882,113.61399999999999
5023,3/10/2020,China,Henan,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1272,33.882,113.61399999999999
5024,3/1/2020,China,Henan,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1272,33.882,113.61399999999999
5025,2/9/2020,China,Henan,52,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1033,33.882,113.61399999999999
5026,2/8/2020,China,Henan,67,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,981,33.882,113.61399999999999
5027,2/7/2020,China,Henan,63,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,914,33.882,113.61399999999999
5028,2/6/2020,China,Henan,87,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,851,33.882,113.61399999999999
5029,2/5/2020,China,Henan,89,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,764,33.882,113.61399999999999
5030,2/4/2020,China,Henan,109,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,675,33.882,113.61399999999999
5031,2/3/2020,China,Henan,73,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,566,33.882,113.61399999999999
5032,2/29/2020,China,Henan,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1272,33.882,113.61399999999999
5033,2/28/2020,China,Henan,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1272,33.882,113.61399999999999
